time	V_out	I_out
0.082300	-3767197612266733812149873544649283558628617320133700597430480052937664245033013087236280477731681860224321735783494447643553317697526017562412231559537823515253071801729934038138880.000000	4300530862558998890131984889573624172899290168157402651831936041298868678289749515934402119596212499031815893264804382319227022794733425512502972205214895808348416804674898755584.000000
0.082400	-6232807213744333828274274933011198241283445382531207559585936851756062017921682994479187618774908657661571022440502394438532768380421518911527081172884844616629206482138589076389888.000000	-859965707230651867243880607658518980820670719421063367919814777428249933474586896916176830286332217998736753950349162637240893840332243483721990132765683202852698065580471615488.000000
0.082500	-8650650697131416552887241849975446894909308932392741192466552690022837095213833489584443221132944683832702305233090958070357868730789673309699022166633142003385610039064761259261952.000000	-14382459302883843844287512788937799039312493457912719977103217017096131326365583601452802180048343782216563924727509767681357146467295659227963094016134097271831720733658121764864.000000
0.082600	-9258742799502041767904973068781416691862274106530411902007355381402018007345271638234231413767255196032987420456090859516281931165721343339633521464128631395406013652734948388372480.000000	-41393685319543359626554018186852340096879201228090946695663555699104379360960728145315313990737494689299902557745497147206819097791217410741823815868994594085378255319951030091776.000000
0.082700	-4492867857723027465692390738462029884279255243142752742153493178626457134519303074422911882116587721362736865109680128699396500714000675609288792087777740228771813130462499170156544.000000	-86553786143220581801074157186741215541711366847310102951252599030709667702807670362247668629334790371634462799561365067581165374203689393651393173725875084329488282810740560101376.000000
0.082800	11667142648063333796064740025058967101141471856632134361962043765888221993447373201922019312250745297670042859711448132915610135783354896901258732337041780413250509176008940518899712.000000	-150010043852989788158364204394547152498713373551443124853414504676836952989274998893138164710689515158372852831644217606318857710160095511393445622189089516085906231218276979965952.000000
0.082900	47780544554129265379020460973131245629076230793932061519749309027182566175023893026200517542531436594493563233292467223368835332229640236568857224692286236543717693567401951049547776.000000	-219459774077643178843027203559888604660434774195622478811621781759005866108594042185714240089888342170892000477179011033782846494288877656829285069649432505156753948513035744182272.000000
0.083000	113409891051192192357613069551612270347908538957463300352066781828922151424306785333434896285019621850750369772191009842992430869085456847577234300356515898754883814596816913483956224.000000	-257079331721734397151747102874719223258298730759343945652404208858748241611601266678928834076825947248162974975951961768343951191901548406083906593629965595500885121535318918430720.000000
0.083100	214222206431216965280652604657918206726708006313726264444073235083867354530962482860224862283018947784082179611445900440281543445421497615234740954132942723251706835088038538076225536.000000	-181483307691168014301811475407805355394681054935912698741826441292260152578850626464373007584358238284472831204873349302978805546843362399597926971601023276880170099735174599147520.000000
0.083200	341290481546550909136224600378941677063867155531468677303613263252979863112877080096628346876181844685249283228419402669976254778855864598385935953013037979475942348987934755726032896.000000	151385888400220896049246137766246294308939751671203949164884506259736882396785524360619325028415892605847971835558067964998363588636530216164354612672489812861434808028821677146112.000000
0.083300	451956122107568108544888768194991780927611700509408207547687384493277658751036514260969452987928099149745963275282498995983856464862364711427230681794398641454269284004343171608739840.000000	957023905205673714105944961834487400726385865670105090059759805862848877451734588735721319357733296524624071337451898481840681276881300949607888477562098575190313023302556272558080.000000
0.083400	440891192734539624190350307187859083092653683183442436863171067656311744734672269428480201248862010986703484527264028503632507457199843808624083425230148152832023725925098855386316800.000000	2496739100349986745407791495232340886416943122552516962858935368863412935895011329076008042375385676845492451898301341380109740170640741031829655791824949376907813038795482453770240.000000
0.083500	104441877134350502727291789091181308137040381787008274585977428440860565711745085947698181216009541815062573024508453060977294841301161574182186461094138828344533110648165146885619712.000000	4975724356265687163406155722785534363035085715058034345419838650644353562820053893021600806696025716103973136362599169504999173827806696986006141337485738442055131918535228517253120.000000
0.083600	-888649914948355582596458542189313386827653247893630540226970876740131114229843832877586611188285770474599859670512657380114050299721147959466341459436643155111361148027973346470658048.000000	8303139322961645907593514341746851648663777514639735367081682239546287831410565693634236969272133662188922361573010741158143045312615861100113521591974934270757704161640976608133120.000000
